CARDID_NUM,MERCH_ID,AMOUNT,DATE_TIME_SEC,TIME_DIFF,TRANS_TYPE_freq
824,45,100,1580565669,1745.0,0.7569737954353339
824,6,300,1580649217,83548.0,0.7569737954353339
824,32,250,1580650829,1612.0,0.15004226542688082
824,6,300,1580735617,84788.0,0.7569737954353339
824,32,250,1580823074,87457.0,0.15004226542688082
824,40,150,1580824263,1189.0,0.7569737954353339
824,6,300,1580908417,84154.0,0.7569737954353339
824,0,70,1580995484,87067.0,0.7569737954353339
824,40,150,1580996718,1234.0,0.7569737954353339
824,14,150,1580999531,2813.0,0.7569737954353339
824,6,300,1581081217,81686.0,0.7569737954353339
824,32,250,1581082829,1612.0,0.15004226542688082
824,40,150,1581084018,1189.0,0.7569737954353339
824,1,100,1581167990,83972.0,0.7569737954353339
824,32,250,1581169239,1249.0,0.15004226542688082
824,45,100,1581169922,683.0,0.7569737954353339
824,0,70,1581254684,84762.0,0.7569737954353339
824,32,250,1581255899,1215.0,0.15004226542688082
824,32,250,1581341474,85575.0,0.15004226542688082
824,38,100,1581342253,779.0,0.7569737954353339
824,6,300,1581426817,84564.0,0.7569737954353339
824,32,250,1581428429,1612.0,0.15004226542688082
824,14,150,1581431009,2580.0,0.7569737954353339
824,40,150,1581513444,82435.0,0.7569737954353339
824,1,100,1581599990,86546.0,0.7569737954353339
824,32,250,1581687074,87084.0,0.15004226542688082
824,40,150,1581688263,1189.0,0.7569737954353339
824,45,100,1581689406,1143.0,0.7569737954353339
824,45,100,1581773485,84079.0,0.7569737954353339
824,1,100,1581859190,85705.0,0.7569737954353339
824,38,100,1581860129,939.0,0.7569737954353339
824,6,300,1581945217,85088.0,0.7569737954353339
824,45,100,1581946962,1745.0,0.7569737954353339
824,1,100,1582031990,85028.0,0.7569737954353339
824,45,100,1582119085,87095.0,0.7569737954353339
824,32,250,1582205474,86389.0,0.15004226542688082
824,45,100,1582206158,684.0,0.7569737954353339
824,1,100,1582291190,85032.0,0.7569737954353339
824,38,100,1582292129,939.0,0.7569737954353339
824,0,70,1582377884,85755.0,0.7569737954353339
824,32,250,1582379099,1215.0,0.15004226542688082
824,14,150,1582381678,2579.0,0.7569737954353339
824,1,100,1582463990,82312.0,0.7569737954353339
824,1,100,1582550390,86400.0,0.7569737954353339
824,40,150,1582551380,990.0,0.7569737954353339
824,40,150,1582636644,85264.0,0.7569737954353339
824,14,150,1582639457,2813.0,0.7569737954353339
824,0,70,1582723484,84027.0,0.7569737954353339
824,40,150,1582724718,1234.0,0.7569737954353339
824,45,100,1582725861,1143.0,0.7569737954353339
824,1,100,1582809590,83729.0,0.7569737954353339
824,6,300,1582810324,734.0,0.7569737954353339
824,38,100,1582811527,1203.0,0.7569737954353339
824,32,250,1582896674,85147.0,0.15004226542688082
824,40,150,1582897863,1189.0,0.7569737954353339
824,12,200,1582899616,1753.0,0.7569737954353339
824,0,70,1582982684,83068.0,0.7569737954353339
824,45,100,1582984194,1510.0,0.7569737954353339
824,12,200,1582986740,2546.0,0.7569737954353339
824,1,100,1583068790,82050.0,0.7569737954353339
824,6,300,1583069524,734.0,0.7569737954353339
824,38,100,1583070727,1203.0,0.7569737954353339
824,6,300,1583154817,84090.0,0.7569737954353339
824,38,100,1583156020,1203.0,0.7569737954353339
824,1,100,1583241590,85570.0,0.7569737954353339
824,6,300,1583242324,734.0,0.7569737954353339
824,0,70,1583243325,1001.0,0.7569737954353339
824,32,250,1583328674,85349.0,0.15004226542688082
824,38,100,1583329453,779.0,0.7569737954353339
824,0,70,1583414684,85231.0,0.7569737954353339
824,32,250,1583501474,86790.0,0.15004226542688082
824,14,150,1583504054,2580.0,0.7569737954353339
824,0,70,1583587484,83430.0,0.7569737954353339
824,45,100,1583588994,1510.0,0.7569737954353339
824,46,2000,1583591210,2216.0,0.7569737954353339
824,1,100,1583673590,82380.0,0.7569737954353339
824,0,70,1583674189,599.0,0.7569737954353339
824,38,100,1583675248,1059.0,0.7569737954353339
824,1,100,1583759990,84742.0,0.7569737954353339
824,40,150,1583760980,990.0,0.7569737954353339
824,45,100,1583762123,1143.0,0.7569737954353339
824,0,70,1583846684,84561.0,0.7569737954353339
824,38,100,1583847743,1059.0,0.7569737954353339
824,38,100,1583933001,85258.0,0.7569737954353339
824,45,100,1583933844,843.0,0.7569737954353339
824,14,150,1583936797,2953.0,0.7569737954353339
824,6,300,1584018817,82020.0,0.7569737954353339
824,40,150,1584019844,1027.0,0.7569737954353339
824,46,2000,1584021272,1428.0,0.7569737954353339
824,40,150,1584105444,84172.0,0.7569737954353339
824,14,150,1584108257,2813.0,0.7569737954353339
824,0,70,1584192284,84027.0,0.7569737954353339
824,40,150,1584193518,1234.0,0.7569737954353339
824,1,100,1584278390,84872.0,0.7569737954353339
824,40,150,1584279380,990.0,0.7569737954353339
824,45,100,1584280523,1143.0,0.7569737954353339
824,32,250,1584365474,84951.0,0.15004226542688082
824,14,150,1584368054,2580.0,0.7569737954353339
824,12,200,1584370661,2607.0,0.7569737954353339
824,1,100,1584451190,80529.0,0.7569737954353339
824,38,100,1584452129,939.0,0.7569737954353339
824,14,150,1584454745,2616.0,0.7569737954353339
824,1,100,1584537590,82845.0,0.7569737954353339
824,6,300,1584538324,734.0,0.7569737954353339
824,40,150,1584539351,1027.0,0.7569737954353339
824,38,100,1584624201,84850.0,0.7569737954353339
824,1,100,1584710390,86189.0,0.7569737954353339
824,6,300,1584796417,86027.0,0.7569737954353339
824,6,300,1584882817,86400.0,0.7569737954353339
824,32,250,1584884429,1612.0,0.15004226542688082
824,14,150,1584887009,2580.0,0.7569737954353339
824,38,100,1584969801,82792.0,0.7569737954353339
824,32,250,1585056674,86873.0,0.15004226542688082
824,38,100,1585057453,779.0,0.7569737954353339
824,12,200,1585059465,2012.0,0.7569737954353339
824,6,300,1585142017,82552.0,0.7569737954353339
824,14,150,1585144365,2348.0,0.7569737954353339
824,46,2000,1585146896,2531.0,0.7569737954353339
824,38,100,1585229001,82105.0,0.7569737954353339
824,45,100,1585229844,843.0,0.7569737954353339
824,12,200,1585232390,2546.0,0.7569737954353339
824,38,100,1585315401,83011.0,0.7569737954353339
824,40,150,1585316117,716.0,0.7569737954353339
824,45,100,1585317261,1144.0,0.7569737954353339
824,1,100,1585401590,84329.0,0.7569737954353339
824,32,250,1585402839,1249.0,0.15004226542688082
824,45,100,1585403522,683.0,0.7569737954353339
824,1,100,1585487990,84468.0,0.7569737954353339
824,6,300,1585488724,734.0,0.7569737954353339
824,40,150,1585489751,1027.0,0.7569737954353339
824,1,100,1585574390,84639.0,0.7569737954353339
824,14,150,1585576523,2133.0,0.7569737954353339
824,0,70,1585661084,84561.0,0.7569737954353339
824,45,100,1585662594,1510.0,0.7569737954353339
824,14,150,1585665546,2952.0,0.7569737954353339
824,0,70,1585747484,81938.0,0.7569737954353339
824,32,250,1585834274,86790.0,0.15004226542688082
824,45,100,1585834958,684.0,0.7569737954353339
824,12,200,1585837504,2546.0,0.7569737954353339
824,1,100,1585919990,82486.0,0.7569737954353339
824,32,250,1585921239,1249.0,0.15004226542688082
824,14,150,1585923818,2579.0,0.7569737954353339
824,38,100,1586006601,82783.0,0.7569737954353339
824,14,150,1586009217,2616.0,0.7569737954353339
824,46,2000,1586011748,2531.0,0.7569737954353339
824,1,100,1586092790,81042.0,0.7569737954353339
824,38,100,1586093729,939.0,0.7569737954353339
824,14,150,1586096345,2616.0,0.7569737954353339
824,0,70,1586179484,83139.0,0.7569737954353339
824,45,100,1586180994,1510.0,0.7569737954353339
824,12,200,1586183540,2546.0,0.7569737954353339
824,45,100,1586266285,82745.0,0.7569737954353339
824,6,300,1586351617,85332.0,0.7569737954353339
824,32,250,1586353229,1612.0,0.15004226542688082
824,32,250,1586439074,85845.0,0.15004226542688082
824,45,100,1586439758,684.0,0.7569737954353339
824,6,300,1586524417,84659.0,0.7569737954353339
824,45,100,1586526162,1745.0,0.7569737954353339
824,14,150,1586529114,2952.0,0.7569737954353339
824,38,100,1586611401,82287.0,0.7569737954353339
824,40,150,1586612117,716.0,0.7569737954353339
824,6,300,1586697217,85100.0,0.7569737954353339
824,32,250,1586698829,1612.0,0.15004226542688082
824,45,100,1586784685,85856.0,0.7569737954353339
824,1,100,1586870390,85705.0,0.7569737954353339
824,6,300,1586871124,734.0,0.7569737954353339
824,32,250,1586872736,1612.0,0.15004226542688082
824,6,300,1586956417,83681.0,0.7569737954353339
824,32,250,1586958029,1612.0,0.15004226542688082
824,1,100,1587043190,85161.0,0.7569737954353339
824,38,100,1587044129,939.0,0.7569737954353339
824,1,100,1587129590,85461.0,0.7569737954353339
824,32,250,1587130839,1249.0,0.15004226542688082
824,14,150,1587133418,2579.0,0.7569737954353339
824,32,250,1587216674,83256.0,0.15004226542688082
824,14,150,1587219254,2580.0,0.7569737954353339
824,46,2000,1587221785,2531.0,0.7569737954353339
824,32,250,1587303074,81289.0,0.15004226542688082
824,14,150,1587305654,2580.0,0.7569737954353339
824,1,100,1587388790,83136.0,0.7569737954353339
824,1,100,1587475190,86400.0,0.7569737954353339
824,0,70,1587475789,599.0,0.7569737954353339
824,40,150,1587477023,1234.0,0.7569737954353339
824,1,100,1587561590,84567.0,0.7569737954353339
824,38,100,1587562529,939.0,0.7569737954353339
824,1,100,1587647990,85461.0,0.7569737954353339
824,6,300,1587648724,734.0,0.7569737954353339
824,40,150,1587649751,1027.0,0.7569737954353339
824,1,100,1587734390,84639.0,0.7569737954353339
824,40,150,1587735380,990.0,0.7569737954353339
824,1,100,1587820790,85410.0,0.7569737954353339
824,38,100,1587821729,939.0,0.7569737954353339
824,45,100,1587907885,86156.0,0.7569737954353339
824,40,150,1587993444,85559.0,0.7569737954353339
824,32,250,1588080674,87230.0,0.15004226542688082
824,45,100,1588081358,684.0,0.7569737954353339
824,46,2000,1588083574,2216.0,0.7569737954353339
824,45,100,1588167085,83511.0,0.7569737954353339
824,0,70,1588253084,85999.0,0.7569737954353339
824,32,250,1588254299,1215.0,0.15004226542688082
824,14,150,1588256878,2579.0,0.7569737954353339
600,6,300,1577863405,39125.65660377358,0.7569737954353339
600,6,300,1577949805,86400.0,0.7569737954353339
600,6,300,1578036205,86400.0,0.7569737954353339
600,18,2000,1578037798,1593.0,0.7569737954353339
600,0,70,1578122369,84571.0,0.7569737954353339
600,5,250,1578209735,87366.0,0.7569737954353339
600,2,100,1578211972,2237.0,0.7569737954353339
600,1,100,1578295119,83147.0,0.7569737954353339
600,32,250,1578296321,1202.0,0.15004226542688082
600,2,100,1578296939,618.0,0.7569737954353339
600,5,250,1578382535,85596.0,0.7569737954353339
600,0,70,1578384037,1502.0,0.7569737954353339
600,18,2000,1578384982,945.0,0.7569737954353339
600,10,300,1578467600,82618.0,0.15004226542688082
600,5,250,1578555335,87735.0,0.7569737954353339
600,1,100,1578557115,1780.0,0.7569737954353339
600,0,70,1578640769,83654.0,0.7569737954353339
600,2,100,1578642036,1267.0,0.7569737954353339
600,6,300,1578727405,85369.0,0.7569737954353339
600,10,300,1578728339,934.0,0.15004226542688082
600,2,100,1578729179,840.0,0.7569737954353339
600,32,250,1578812954,83775.0,0.15004226542688082
600,0,70,1578899969,87015.0,0.7569737954353339
600,18,2000,1578900914,945.0,0.7569737954353339
600,5,250,1578987335,86421.0,0.7569737954353339
600,32,250,1578989313,1978.0,0.15004226542688082
600,0,70,1579072769,83456.0,0.7569737954353339
600,32,250,1579073938,1169.0,0.15004226542688082
600,40,150,1579075082,1144.0,0.7569737954353339
600,10,300,1579158800,83718.0,0.15004226542688082
600,5,250,1579246535,87735.0,0.7569737954353339
600,6,300,1579248624,2089.0,0.7569737954353339
600,10,300,1579249558,934.0,0.15004226542688082
600,5,250,1579332935,83377.0,0.7569737954353339
600,6,300,1579335024,2089.0,0.7569737954353339
600,20,250,1579335768,744.0,0.15004226542688082
600,5,250,1579419335,83567.0,0.7569737954353339
600,0,70,1579420837,1502.0,0.7569737954353339
600,2,100,1579422104,1267.0,0.7569737954353339
600,6,300,1579505005,82901.0,0.7569737954353339
600,2,100,1579506469,1464.0,0.7569737954353339
600,18,2000,1579507751,1282.0,0.7569737954353339
600,0,70,1579591169,83418.0,0.7569737954353339
600,10,300,1579592150,981.0,0.15004226542688082
600,2,100,1579592990,840.0,0.7569737954353339
600,1,100,1579677519,84529.0,0.7569737954353339
600,32,250,1579678721,1202.0,0.15004226542688082
600,1,100,1579763919,85198.0,0.7569737954353339
600,32,250,1579765121,1202.0,0.15004226542688082
600,2,100,1579765739,618.0,0.7569737954353339
600,5,250,1579851335,85596.0,0.7569737954353339
600,0,70,1579852837,1502.0,0.7569737954353339
600,32,250,1579854006,1169.0,0.15004226542688082
600,5,250,1579937735,83729.0,0.7569737954353339
600,1,100,1579939515,1780.0,0.7569737954353339
600,0,70,1579940099,584.0,0.7569737954353339
600,1,100,1580023119,83020.0,0.7569737954353339
600,10,300,1580023898,779.0,0.15004226542688082
600,2,100,1580024738,840.0,0.7569737954353339
600,0,70,1580109569,84831.0,0.7569737954353339
600,10,300,1580110550,981.0,0.15004226542688082
600,18,2000,1580111900,1350.0,0.7569737954353339
600,1,100,1580195919,84019.0,0.7569737954353339
600,2,100,1580197121,1202.0,0.7569737954353339
600,20,250,1580198235,1114.0,0.15004226542688082
600,2,100,1580281603,83368.0,0.7569737954353339
600,0,70,1580368769,87166.0,0.7569737954353339
600,2,100,1580370036,1267.0,0.7569737954353339
600,5,250,1580456135,86099.0,0.7569737954353339
600,32,250,1580458113,1978.0,0.15004226542688082
600,5,250,1580542535,84422.0,0.7569737954353339
600,2,100,1580544772,2237.0,0.7569737954353339
600,32,250,1580627354,82582.0,0.15004226542688082
600,6,300,1580714605,87251.0,0.7569737954353339
600,32,250,1580716152,1547.0,0.15004226542688082
600,1,100,1580800719,84567.0,0.7569737954353339
600,10,300,1580801498,779.0,0.15004226542688082
600,18,2000,1580802848,1350.0,0.7569737954353339
600,1,100,1580887119,84271.0,0.7569737954353339
600,6,300,1580973805,86686.0,0.7569737954353339
600,10,300,1580974739,934.0,0.15004226542688082
600,32,250,1580975737,998.0,0.15004226542688082
600,0,70,1581059969,84232.0,0.7569737954353339
600,2,100,1581061236,1267.0,0.7569737954353339
600,5,250,1581147335,86099.0,0.7569737954353339
600,1,100,1581149115,1780.0,0.7569737954353339
600,2,100,1581150316,1201.0,0.7569737954353339
600,5,250,1581233735,83419.0,0.7569737954353339
600,0,70,1581235237,1502.0,0.7569737954353339
600,32,250,1581236406,1169.0,0.15004226542688082
600,10,300,1581318800,82394.0,0.15004226542688082
600,2,100,1581319640,840.0,0.7569737954353339
600,2,100,1581404803,85163.0,0.7569737954353339
600,2,100,1581491203,86400.0,0.7569737954353339
600,2,100,1581577603,86400.0,0.7569737954353339
600,6,300,1581665005,87402.0,0.7569737954353339
600,32,250,1581666552,1547.0,0.15004226542688082
600,40,150,1581667696,1144.0,0.7569737954353339
600,5,250,1581752135,84439.0,0.7569737954353339
600,0,70,1581753637,1502.0,0.7569737954353339
600,5,250,1581838535,84898.0,0.7569737954353339
600,5,250,1581924935,86400.0,0.7569737954353339
600,2,100,1581927172,2237.0,0.7569737954353339
600,20,250,1581928286,1114.0,0.15004226542688082
600,1,100,1582010319,82033.0,0.7569737954353339
600,0,70,1582010904,585.0,0.7569737954353339
600,32,250,1582012073,1169.0,0.15004226542688082
600,5,250,1582097735,85662.0,0.7569737954353339
600,1,100,1582099515,1780.0,0.7569737954353339
600,0,70,1582183169,83654.0,0.7569737954353339
600,10,300,1582184150,981.0,0.15004226542688082
600,40,150,1582184670,520.0,0.7569737954353339
600,6,300,1582269805,85135.0,0.7569737954353339
600,6,300,1582356205,86400.0,0.7569737954353339
600,0,70,1582357172,967.0,0.7569737954353339
600,0,70,1582442369,85197.0,0.7569737954353339
600,32,250,1582443538,1169.0,0.15004226542688082
600,0,70,1582528769,85231.0,0.7569737954353339
600,2,100,1582530036,1267.0,0.7569737954353339
600,1,100,1582615119,85083.0,0.7569737954353339
600,0,70,1582615704,585.0,0.7569737954353339
600,2,100,1582616971,1267.0,0.7569737954353339
600,0,70,1582701569,84598.0,0.7569737954353339
600,10,300,1582702550,981.0,0.15004226542688082
600,1,100,1582787919,85369.0,0.7569737954353339
600,0,70,1582788504,585.0,0.7569737954353339
600,1,100,1582874319,85815.0,0.7569737954353339
600,10,300,1582875098,779.0,0.15004226542688082
600,32,250,1582960154,85056.0,0.15004226542688082
600,1,100,1583047119,86965.0,0.7569737954353339
600,0,70,1583047704,585.0,0.7569737954353339
600,1,100,1583133519,85815.0,0.7569737954353339
600,32,250,1583134721,1202.0,0.15004226542688082
600,40,150,1583135865,1144.0,0.7569737954353339
600,5,250,1583220935,85070.0,0.7569737954353339
600,18,2000,1583222212,1277.0,0.7569737954353339
600,6,300,1583306605,84393.0,0.7569737954353339
600,32,250,1583308152,1547.0,0.15004226542688082
600,18,2000,1583309156,1004.0,0.7569737954353339
600,1,100,1583392719,83563.0,0.7569737954353339
600,18,2000,1583393902,1183.0,0.7569737954353339
600,1,100,1583479119,85217.0,0.7569737954353339
600,0,70,1583479704,585.0,0.7569737954353339
600,2,100,1583480971,1267.0,0.7569737954353339
600,1,100,1583565519,84548.0,0.7569737954353339
600,32,250,1583566721,1202.0,0.15004226542688082
600,18,2000,1583567725,1004.0,0.7569737954353339
600,32,250,1583651354,83629.0,0.15004226542688082
600,2,100,1583651972,618.0,0.7569737954353339
600,10,300,1583738000,86028.0,0.15004226542688082
600,32,250,1583738997,997.0,0.15004226542688082
600,2,100,1583739616,619.0,0.7569737954353339
600,6,300,1583825005,85389.0,0.7569737954353339
600,32,250,1583826552,1547.0,0.15004226542688082
600,18,2000,1583827556,1004.0,0.7569737954353339
600,2,100,1583910403,82847.0,0.7569737954353339
600,6,300,1583997805,87402.0,0.7569737954353339
600,10,300,1583998739,934.0,0.15004226542688082
600,20,250,1583999328,589.0,0.15004226542688082
600,5,250,1584084935,85607.0,0.7569737954353339
600,6,300,1584087024,2089.0,0.7569737954353339
600,18,2000,1584088617,1593.0,0.7569737954353339
600,6,300,1584170605,81988.0,0.7569737954353339
600,0,70,1584171572,967.0,0.7569737954353339
600,32,250,1584172740,1168.0,0.15004226542688082
600,5,250,1584257735,84995.0,0.7569737954353339
600,0,70,1584259237,1502.0,0.7569737954353339
600,32,250,1584260406,1169.0,0.15004226542688082
600,6,300,1584343405,82999.0,0.7569737954353339
600,32,250,1584428954,85549.0,0.15004226542688082
600,5,250,1584516935,87981.0,0.7569737954353339
600,2,100,1584519172,2237.0,0.7569737954353339
600,6,300,1584602605,83433.0,0.7569737954353339
600,1,100,1584603317,712.0,0.7569737954353339
600,32,250,1584604519,1202.0,0.15004226542688082
600,10,300,1584688400,83881.0,0.15004226542688082
600,1,100,1584775119,86719.0,0.7569737954353339
600,2,100,1584776321,1202.0,0.7569737954353339
600,5,250,1584862535,86214.0,0.7569737954353339
600,2,100,1584864772,2237.0,0.7569737954353339
600,40,150,1584865687,915.0,0.7569737954353339
600,10,300,1584947600,81913.0,0.15004226542688082
600,2,100,1584948440,840.0,0.7569737954353339
600,5,250,1585035335,86895.0,0.7569737954353339
600,2,100,1585037572,2237.0,0.7569737954353339
600,6,300,1585121005,83433.0,0.7569737954353339
600,1,100,1585121717,712.0,0.7569737954353339
600,32,250,1585122919,1202.0,0.15004226542688082
600,1,100,1585207119,84200.0,0.7569737954353339
600,10,300,1585207898,779.0,0.15004226542688082
600,2,100,1585208738,840.0,0.7569737954353339
600,10,300,1585293200,84462.0,0.15004226542688082
600,32,250,1585294197,997.0,0.15004226542688082
600,20,250,1585295485,1288.0,0.15004226542688082
600,10,300,1585379600,84115.0,0.15004226542688082
600,0,70,1585466369,86769.0,0.7569737954353339
600,6,300,1585553005,86636.0,0.7569737954353339
600,18,2000,1585554598,1593.0,0.7569737954353339
600,6,300,1585639405,84807.0,0.7569737954353339
600,5,250,1585726535,87130.0,0.7569737954353339
600,6,300,1585728624,2089.0,0.7569737954353339
600,0,70,1585811969,83345.0,0.7569737954353339
600,2,100,1585813236,1267.0,0.7569737954353339
600,40,150,1585814151,915.0,0.7569737954353339
600,32,250,1585897754,83603.0,0.15004226542688082
600,1,100,1585984719,86965.0,0.7569737954353339
600,10,300,1585985498,779.0,0.15004226542688082
600,40,150,1585986018,520.0,0.7569737954353339
600,1,100,1586071119,85101.0,0.7569737954353339
600,2,100,1586072321,1202.0,0.7569737954353339
600,20,250,1586073435,1114.0,0.15004226542688082
600,1,100,1586157519,84084.0,0.7569737954353339
600,10,300,1586158298,779.0,0.15004226542688082
600,2,100,1586159138,840.0,0.7569737954353339
600,0,70,1586243969,84831.0,0.7569737954353339
600,2,100,1586245236,1267.0,0.7569737954353339
600,18,2000,1586246518,1282.0,0.7569737954353339
600,0,70,1586330369,83851.0,0.7569737954353339
600,10,300,1586331350,981.0,0.15004226542688082
600,20,250,1586331940,590.0,0.15004226542688082
600,32,250,1586416154,84214.0,0.15004226542688082
600,0,70,1586503169,87015.0,0.7569737954353339
600,2,100,1586504436,1267.0,0.7569737954353339
600,6,300,1586589805,85369.0,0.7569737954353339
600,1,100,1586590517,712.0,0.7569737954353339
600,32,250,1586591719,1202.0,0.15004226542688082
600,10,300,1586675600,83881.0,0.15004226542688082
600,32,250,1586676597,997.0,0.15004226542688082
600,1,100,1586762319,85722.0,0.7569737954353339
600,0,70,1586762904,585.0,0.7569737954353339
600,18,2000,1586763849,945.0,0.7569737954353339
600,10,300,1586848400,84551.0,0.15004226542688082
600,2,100,1586849240,840.0,0.7569737954353339
600,40,150,1586850155,915.0,0.7569737954353339
600,6,300,1586935405,85250.0,0.7569737954353339
600,5,250,1587022535,87130.0,0.7569737954353339
600,2,100,1587024772,2237.0,0.7569737954353339
600,18,2000,1587026054,1282.0,0.7569737954353339
600,1,100,1587107919,81865.0,0.7569737954353339
600,10,300,1587108698,779.0,0.15004226542688082
600,5,250,1587195335,86637.0,0.7569737954353339
600,2,100,1587197572,2237.0,0.7569737954353339
600,40,150,1587198487,915.0,0.7569737954353339
600,2,100,1587280003,81516.0,0.7569737954353339
600,1,100,1587367119,87116.0,0.7569737954353339
600,10,300,1587367898,779.0,0.15004226542688082
600,32,250,1587368896,998.0,0.15004226542688082
600,6,300,1587453805,84909.0,0.7569737954353339
600,0,70,1587454772,967.0,0.7569737954353339
600,6,300,1587540205,85433.0,0.7569737954353339
600,6,300,1587626605,86400.0,0.7569737954353339
600,1,100,1587627317,712.0,0.7569737954353339
600,5,250,1587713735,86418.0,0.7569737954353339
600,2,100,1587715972,2237.0,0.7569737954353339
600,6,300,1587799405,83433.0,0.7569737954353339
600,2,100,1587800869,1464.0,0.7569737954353339
600,5,250,1587886535,85666.0,0.7569737954353339
600,10,300,1587888689,2154.0,0.15004226542688082
600,2,100,1587889529,840.0,0.7569737954353339
600,2,100,1587971203,81674.0,0.7569737954353339
600,0,70,1588058369,87166.0,0.7569737954353339
600,10,300,1588059350,981.0,0.15004226542688082
600,0,70,1588144769,85419.0,0.7569737954353339
600,18,2000,1588145714,945.0,0.7569737954353339
600,1,100,1588231119,85405.0,0.7569737954353339
600,0,70,1588231704,585.0,0.7569737954353339
1,7,200,1577884479,39424.82509505704,0.7569737954353339
1,3,100,1577885376,897.0,0.7569737954353339
1,47,300,1577885997,621.0,0.15004226542688082
1,25,100,1577971645,85648.0,0.7569737954353339
1,7,200,1577973868,2223.0,0.7569737954353339
1,22,300,1578057270,83402.0,0.7569737954353339
1,49,100,1578144056,86786.0,0.7569737954353339
1,27,500,1578146385,2329.0,0.08368554522400676
1,3,100,1578147970,1585.0,0.7569737954353339
1,27,500,1578230751,82781.0,0.08368554522400676
1,23,250,1578316352,85601.0,0.7569737954353339
1,27,500,1578317921,1569.0,0.08368554522400676
1,3,100,1578319506,1585.0,0.7569737954353339
1,25,100,1578403645,84139.0,0.7569737954353339
1,27,500,1578404472,827.0,0.08368554522400676
1,7,200,1578406586,2114.0,0.7569737954353339
1,23,250,1578489152,82566.0,0.7569737954353339
1,25,100,1578490628,1476.0,0.7569737954353339
1,7,200,1578575679,85051.0,0.7569737954353339
1,3,100,1578576576,897.0,0.7569737954353339
1,27,500,1578662751,86175.0,0.08368554522400676
1,7,200,1578664866,2115.0,0.7569737954353339
1,3,100,1578665763,897.0,0.7569737954353339
1,49,100,1578748856,83093.0,0.7569737954353339
1,47,300,1578749881,1025.0,0.15004226542688082
